"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"RUS","DEATHCANCER","TOT","100000PER","A","2002",236.9,
"RUS","DEATHCANCER","TOT","100000PER","A","2003",236.4,
"RUS","DEATHCANCER","TOT","100000PER","A","2004",235.8,
"RUS","DEATHCANCER","TOT","100000PER","A","2005",233.6,
"RUS","DEATHCANCER","TOT","100000PER","A","2006",231.2,
"RUS","DEATHCANCER","TOT","100000PER","A","2007",231.2,
"RUS","DEATHCANCER","TOT","100000PER","A","2008",230.9,
"RUS","DEATHCANCER","TOT","100000PER","A","2009",233.6,
"RUS","DEATHCANCER","TOT","100000PER","A","2010",228.7,
"RUS","DEATHCANCER","TOT","100000PER","A","2011",225.8,
"RUS","DEATHCANCER","TOT","100000PER","A","2012",221.5,
"RUS","DEATHCANCER","TOT","100000PER","A","2013",220.1,
"RUS","DEATHCANCER","TOT","100000PER","A","2014",220.9,
"RUS","DEATHCANCER","TOT","100000PER","A","2015",216.8,
"RUS","DEATHCANCER","TOT","100000PER","A","2019",205.3,
"SVN","DEATHCANCER","TOT","100000PER","A","1985",282.1,
"SVN","DEATHCANCER","TOT","100000PER","A","1986",274.3,
"SVN","DEATHCANCER","TOT","100000PER","A","1987",277,
"SVN","DEATHCANCER","TOT","100000PER","A","1988",279.9,
"SVN","DEATHCANCER","TOT","100000PER","A","1989",275.7,
"SVN","DEATHCANCER","TOT","100000PER","A","1990",277.2,
"SVN","DEATHCANCER","TOT","100000PER","A","1991",292.9,
"SVN","DEATHCANCER","TOT","100000PER","A","1992",292.9,
"SVN","DEATHCANCER","TOT","100000PER","A","1993",302,
"SVN","DEATHCANCER","TOT","100000PER","A","1994",285,
"SVN","DEATHCANCER","TOT","100000PER","A","1995",290.4,
"SVN","DEATHCANCER","TOT","100000PER","A","1996",290.2,
"SVN","DEATHCANCER","TOT","100000PER","A","1997",301.4,"B"
"SVN","DEATHCANCER","TOT","100000PER","A","1998",290.5,
"SVN","DEATHCANCER","TOT","100000PER","A","1999",286.7,
"SVN","DEATHCANCER","TOT","100000PER","A","2000",282.7,
"SVN","DEATHCANCER","TOT","100000PER","A","2001",281.9,
"SVN","DEATHCANCER","TOT","100000PER","A","2002",284.5,
"SVN","DEATHCANCER","TOT","100000PER","A","2003",281.9,
"SVN","DEATHCANCER","TOT","100000PER","A","2004",276.3,
"SVN","DEATHCANCER","TOT","100000PER","A","2005",274.2,
"SVN","DEATHCANCER","TOT","100000PER","A","2006",276.9,
"SVN","DEATHCANCER","TOT","100000PER","A","2007",283.1,
"SVN","DEATHCANCER","TOT","100000PER","A","2008",284.3,
"SVN","DEATHCANCER","TOT","100000PER","A","2009",280.5,
"SVN","DEATHCANCER","TOT","100000PER","A","2010",279.3,
"SVN","DEATHCANCER","TOT","100000PER","A","2011",271.5,
"SVN","DEATHCANCER","TOT","100000PER","A","2012",263,
"SVN","DEATHCANCER","TOT","100000PER","A","2013",269.1,
"SVN","DEATHCANCER","TOT","100000PER","A","2014",255.3,
"SVN","DEATHCANCER","TOT","100000PER","A","2015",264.3,
"SVN","DEATHCANCER","TOT","100000PER","A","2016",261.1,
"SVN","DEATHCANCER","TOT","100000PER","A","2017",260.2,
"SVN","DEATHCANCER","TOT","100000PER","A","2018",266.1,
"SVN","DEATHCANCER","TOT","100000PER","A","2019",244.4,
"SVN","DEATHCANCER","TOT","100000PER","A","2020",247.4,
"ZAF","DEATHCANCER","TOT","100000PER","A","1996",225.9,"B"
"ZAF","DEATHCANCER","TOT","100000PER","A","1997",226.4,
"ZAF","DEATHCANCER","TOT","100000PER","A","1998",230.2,
"ZAF","DEATHCANCER","TOT","100000PER","A","1999",232.9,
"ZAF","DEATHCANCER","TOT","100000PER","A","2000",231,
"ZAF","DEATHCANCER","TOT","100000PER","A","2001",223,
"ZAF","DEATHCANCER","TOT","100000PER","A","2002",219.5,
"ZAF","DEATHCANCER","TOT","100000PER","A","2003",219.4,
"ZAF","DEATHCANCER","TOT","100000PER","A","2004",216.7,
"ZAF","DEATHCANCER","TOT","100000PER","A","2005",216,
"ZAF","DEATHCANCER","TOT","100000PER","A","2006",207.2,
"ZAF","DEATHCANCER","TOT","100000PER","A","2007",206,
"ZAF","DEATHCANCER","TOT","100000PER","A","2008",197.4,
"ZAF","DEATHCANCER","TOT","100000PER","A","2009",200,
"ZAF","DEATHCANCER","TOT","100000PER","A","2010",199.7,
"ZAF","DEATHCANCER","TOT","100000PER","A","2011",199.8,
"ZAF","DEATHCANCER","TOT","100000PER","A","2012",195.3,
"ZAF","DEATHCANCER","TOT","100000PER","A","2013",189.5,
"ZAF","DEATHCANCER","TOT","100000PER","A","2014",190.4,
"ZAF","DEATHCANCER","TOT","100000PER","A","2015",202.4,
"ZAF","DEATHCANCER","TOT","100000PER","A","2016",202.5,
"ZAF","DEATHCANCER","TOT","100000PER","A","2017",194.7,
"ZAF","DEATHCANCER","TOT","100000PER","A","2018",191.8,
"COL","DEATHCANCER","TOT","100000PER","A","1960",158.8,
"COL","DEATHCANCER","TOT","100000PER","A","1961",153.2,
"COL","DEATHCANCER","TOT","100000PER","A","1962",161.6,
"COL","DEATHCANCER","TOT","100000PER","A","1963",167.1,
"COL","DEATHCANCER","TOT","100000PER","A","1964",171.1,
"COL","DEATHCANCER","TOT","100000PER","A","1965",181.8,
"COL","DEATHCANCER","TOT","100000PER","A","1966",179.1,
"COL","DEATHCANCER","TOT","100000PER","A","1967",184.1,
"COL","DEATHCANCER","TOT","100000PER","A","1968",184.2,"B"
"COL","DEATHCANCER","TOT","100000PER","A","1969",172.2,
"COL","DEATHCANCER","TOT","100000PER","A","1972",183.3,
"COL","DEATHCANCER","TOT","100000PER","A","1974",201,
"COL","DEATHCANCER","TOT","100000PER","A","1975",202.1,
"COL","DEATHCANCER","TOT","100000PER","A","1976",196.6,
"COL","DEATHCANCER","TOT","100000PER","A","1977",200.6,
"COL","DEATHCANCER","TOT","100000PER","A","1984",229.9,"B"
"COL","DEATHCANCER","TOT","100000PER","A","1985",247.4,
"COL","DEATHCANCER","TOT","100000PER","A","1986",242.3,
"COL","DEATHCANCER","TOT","100000PER","A","1990",192.4,
"COL","DEATHCANCER","TOT","100000PER","A","1991",194.4,
"COL","DEATHCANCER","TOT","100000PER","A","1992",196.6,
"COL","DEATHCANCER","TOT","100000PER","A","1993",189.8,
"COL","DEATHCANCER","TOT","100000PER","A","1994",191.3,
"COL","DEATHCANCER","TOT","100000PER","A","1995",191.1,
"COL","DEATHCANCER","TOT","100000PER","A","1996",191.9,
"COL","DEATHCANCER","TOT","100000PER","A","1997",193.3,"B"
"COL","DEATHCANCER","TOT","100000PER","A","1998",192.9,
"COL","DEATHCANCER","TOT","100000PER","A","1999",195.1,
"COL","DEATHCANCER","TOT","100000PER","A","2000",194.8,
"COL","DEATHCANCER","TOT","100000PER","A","2001",188.1,
"COL","DEATHCANCER","TOT","100000PER","A","2002",189.7,
"COL","DEATHCANCER","TOT","100000PER","A","2003",192.9,
"COL","DEATHCANCER","TOT","100000PER","A","2004",188.2,
"COL","DEATHCANCER","TOT","100000PER","A","2005",169.1,
"COL","DEATHCANCER","TOT","100000PER","A","2006",181.5,
"COL","DEATHCANCER","TOT","100000PER","A","2007",182.1,
"COL","DEATHCANCER","TOT","100000PER","A","2008",177,
"COL","DEATHCANCER","TOT","100000PER","A","2009",173.2,
"COL","DEATHCANCER","TOT","100000PER","A","2010",170.9,
"COL","DEATHCANCER","TOT","100000PER","A","2011",160.4,
"COL","DEATHCANCER","TOT","100000PER","A","2012",162.9,
"COL","DEATHCANCER","TOT","100000PER","A","2013",164.5,
"COL","DEATHCANCER","TOT","100000PER","A","2014",168,
"COL","DEATHCANCER","TOT","100000PER","A","2015",167.8,
"COL","DEATHCANCER","TOT","100000PER","A","2016",153.9,
"COL","DEATHCANCER","TOT","100000PER","A","2017",154.5,
"COL","DEATHCANCER","TOT","100000PER","A","2018",152.3,
"COL","DEATHCANCER","TOT","100000PER","A","2019",152.6,
"LVA","DEATHCANCER","TOT","100000PER","A","1980",234.1,
"LVA","DEATHCANCER","TOT","100000PER","A","1981",234.4,
"LVA","DEATHCANCER","TOT","100000PER","A","1982",242.3,
"LVA","DEATHCANCER","TOT","100000PER","A","1983",245.3,
"LVA","DEATHCANCER","TOT","100000PER","A","1984",251.9,
"LVA","DEATHCANCER","TOT","100000PER","A","1985",254.4,
"LVA","DEATHCANCER","TOT","100000PER","A","1986",253.7,
"LVA","DEATHCANCER","TOT","100000PER","A","1987",266.3,
"LVA","DEATHCANCER","TOT","100000PER","A","1988",257.7,
"LVA","DEATHCANCER","TOT","100000PER","A","1989",271,
"LVA","DEATHCANCER","TOT","100000PER","A","1990",269.4,
"LVA","DEATHCANCER","TOT","100000PER","A","1991",271,
"LVA","DEATHCANCER","TOT","100000PER","A","1992",268.3,
"LVA","DEATHCANCER","TOT","100000PER","A","1993",265.7,
"LVA","DEATHCANCER","TOT","100000PER","A","1994",274.7,
"LVA","DEATHCANCER","TOT","100000PER","A","1995",271.2,
"LVA","DEATHCANCER","TOT","100000PER","A","1996",250.3,
"LVA","DEATHCANCER","TOT","100000PER","A","1997",248.3,
"LVA","DEATHCANCER","TOT","100000PER","A","1998",256.7,
"LVA","DEATHCANCER","TOT","100000PER","A","1999",259.8,
"LVA","DEATHCANCER","TOT","100000PER","A","2000",254.7,
"LVA","DEATHCANCER","TOT","100000PER","A","2001",260.3,
"LVA","DEATHCANCER","TOT","100000PER","A","2002",254.8,
"LVA","DEATHCANCER","TOT","100000PER","A","2003",260.2,
"LVA","DEATHCANCER","TOT","100000PER","A","2004",258.7,
"LVA","DEATHCANCER","TOT","100000PER","A","2005",262.4,
"LVA","DEATHCANCER","TOT","100000PER","A","2006",270.6,
"LVA","DEATHCANCER","TOT","100000PER","A","2007",265,
"LVA","DEATHCANCER","TOT","100000PER","A","2008",260.5,
"LVA","DEATHCANCER","TOT","100000PER","A","2009",265.3,
"LVA","DEATHCANCER","TOT","100000PER","A","2010",268,
"LVA","DEATHCANCER","TOT","100000PER","A","2011",261.7,
"LVA","DEATHCANCER","TOT","100000PER","A","2012",265.2,
"LVA","DEATHCANCER","TOT","100000PER","A","2013",261.6,
"LVA","DEATHCANCER","TOT","100000PER","A","2014",260.9,
"LVA","DEATHCANCER","TOT","100000PER","A","2015",255.7,
"LVA","DEATHCANCER","TOT","100000PER","A","2016",255.4,
"LVA","DEATHCANCER","TOT","100000PER","A","2017",258.5,
"LVA","DEATHCANCER","TOT","100000PER","A","2018",256.1,
"LVA","DEATHCANCER","TOT","100000PER","A","2019",254.3,
"LVA","DEATHCANCER","TOT","100000PER","A","2020",256.2,
"LTU","DEATHCANCER","TOT","100000PER","A","1981",238,
"LTU","DEATHCANCER","TOT","100000PER","A","1982",240.5,
"LTU","DEATHCANCER","TOT","100000PER","A","1985",247.3,
"LTU","DEATHCANCER","TOT","100000PER","A","1986",246,
"LTU","DEATHCANCER","TOT","100000PER","A","1987",249.7,
"LTU","DEATHCANCER","TOT","100000PER","A","1988",255.3,
"LTU","DEATHCANCER","TOT","100000PER","A","1989",257.4,
"LTU","DEATHCANCER","TOT","100000PER","A","1990",267.9,
"LTU","DEATHCANCER","TOT","100000PER","A","1991",269.1,
"LTU","DEATHCANCER","TOT","100000PER","A","1992",275.7,
"LTU","DEATHCANCER","TOT","100000PER","A","1993",259.1,
"LTU","DEATHCANCER","TOT","100000PER","A","1994",256.1,
"LTU","DEATHCANCER","TOT","100000PER","A","1995",260.4,
"LTU","DEATHCANCER","TOT","100000PER","A","1996",257,
"LTU","DEATHCANCER","TOT","100000PER","A","1997",253.4,
"LTU","DEATHCANCER","TOT","100000PER","A","1998",258.4,
"LTU","DEATHCANCER","TOT","100000PER","A","1999",262.2,
"LTU","DEATHCANCER","TOT","100000PER","A","2000",262.2,
"LTU","DEATHCANCER","TOT","100000PER","A","2001",262.3,
"LTU","DEATHCANCER","TOT","100000PER","A","2002",258.8,
"LTU","DEATHCANCER","TOT","100000PER","A","2003",255.7,
"LTU","DEATHCANCER","TOT","100000PER","A","2004",255.2,
"LTU","DEATHCANCER","TOT","100000PER","A","2005",257.6,
"LTU","DEATHCANCER","TOT","100000PER","A","2006",257.8,
"LTU","DEATHCANCER","TOT","100000PER","A","2007",260.5,
"LTU","DEATHCANCER","TOT","100000PER","A","2008",259.4,
"LTU","DEATHCANCER","TOT","100000PER","A","2009",253.8,
"LTU","DEATHCANCER","TOT","100000PER","A","2010",251.4,
"LTU","DEATHCANCER","TOT","100000PER","A","2011",250.3,
"LTU","DEATHCANCER","TOT","100000PER","A","2012",245.4,
"LTU","DEATHCANCER","TOT","100000PER","A","2013",240,
"LTU","DEATHCANCER","TOT","100000PER","A","2014",243.1,
"LTU","DEATHCANCER","TOT","100000PER","A","2015",252.1,
"LTU","DEATHCANCER","TOT","100000PER","A","2016",247,
"LTU","DEATHCANCER","TOT","100000PER","A","2017",239.3,
"LTU","DEATHCANCER","TOT","100000PER","A","2018",239.4,
"LTU","DEATHCANCER","TOT","100000PER","A","2019",238.2,
"LTU","DEATHCANCER","TOT","100000PER","A","2020",241.3,
"CRI","DEATHCANCER","TOT","100000PER","A","1961",247.9,
"CRI","DEATHCANCER","TOT","100000PER","A","1962",248,
"CRI","DEATHCANCER","TOT","100000PER","A","1963",274.9,
"CRI","DEATHCANCER","TOT","100000PER","A","1964",288,
"CRI","DEATHCANCER","TOT","100000PER","A","1965",283.3,
"CRI","DEATHCANCER","TOT","100000PER","A","1966",270.3,
"CRI","DEATHCANCER","TOT","100000PER","A","1967",277.1,
"CRI","DEATHCANCER","TOT","100000PER","A","1968",283.7,"B"
"CRI","DEATHCANCER","TOT","100000PER","A","1969",267.5,
"CRI","DEATHCANCER","TOT","100000PER","A","1970",244.3,
"CRI","DEATHCANCER","TOT","100000PER","A","1971",239.9,
"CRI","DEATHCANCER","TOT","100000PER","A","1972",269.6,
"CRI","DEATHCANCER","TOT","100000PER","A","1973",220.1,
"CRI","DEATHCANCER","TOT","100000PER","A","1974",235.8,
"CRI","DEATHCANCER","TOT","100000PER","A","1975",247.9,
"CRI","DEATHCANCER","TOT","100000PER","A","1976",245.6,
"CRI","DEATHCANCER","TOT","100000PER","A","1977",244.9,
"CRI","DEATHCANCER","TOT","100000PER","A","1978",249.3,
"CRI","DEATHCANCER","TOT","100000PER","A","1979",256.5,
"CRI","DEATHCANCER","TOT","100000PER","A","1980",247.5,"B"
"CRI","DEATHCANCER","TOT","100000PER","A","1981",259.6,
"CRI","DEATHCANCER","TOT","100000PER","A","1982",288.9,
"CRI","DEATHCANCER","TOT","100000PER","A","1983",219.4,
"CRI","DEATHCANCER","TOT","100000PER","A","1985",316.4,
"CRI","DEATHCANCER","TOT","100000PER","A","1986",305.2,
"CRI","DEATHCANCER","TOT","100000PER","A","1987",324.7,
"CRI","DEATHCANCER","TOT","100000PER","A","1988",332.1,
"CRI","DEATHCANCER","TOT","100000PER","A","1989",314.3,
"CRI","DEATHCANCER","TOT","100000PER","A","1990",260.8,
"CRI","DEATHCANCER","TOT","100000PER","A","1991",270.6,
"CRI","DEATHCANCER","TOT","100000PER","A","1992",279.7,
"CRI","DEATHCANCER","TOT","100000PER","A","1993",274.9,
"CRI","DEATHCANCER","TOT","100000PER","A","1994",270.8,
"CRI","DEATHCANCER","TOT","100000PER","A","1995",273.4,
"CRI","DEATHCANCER","TOT","100000PER","A","1996",221.9,
"CRI","DEATHCANCER","TOT","100000PER","A","1997",205.2,"B"
"CRI","DEATHCANCER","TOT","100000PER","A","1998",208.9,
"CRI","DEATHCANCER","TOT","100000PER","A","1999",208.1,
"CRI","DEATHCANCER","TOT","100000PER","A","2000",201.6,
"CRI","DEATHCANCER","TOT","100000PER","A","2001",212.2,
"CRI","DEATHCANCER","TOT","100000PER","A","2002",187.6,
"CRI","DEATHCANCER","TOT","100000PER","A","2003",199.2,
"CRI","DEATHCANCER","TOT","100000PER","A","2004",196.4,
"CRI","DEATHCANCER","TOT","100000PER","A","2005",178.4,
"CRI","DEATHCANCER","TOT","100000PER","A","2006",179.3,
"CRI","DEATHCANCER","TOT","100000PER","A","2007",167.4,
"CRI","DEATHCANCER","TOT","100000PER","A","2008",163.3,
"CRI","DEATHCANCER","TOT","100000PER","A","2009",163.4,
"CRI","DEATHCANCER","TOT","100000PER","A","2010",184.3,
"CRI","DEATHCANCER","TOT","100000PER","A","2011",175.4,
"CRI","DEATHCANCER","TOT","100000PER","A","2012",172,
"CRI","DEATHCANCER","TOT","100000PER","A","2013",170.3,
"CRI","DEATHCANCER","TOT","100000PER","A","2014",169,
"CRI","DEATHCANCER","TOT","100000PER","A","2015",164.4,
"CRI","DEATHCANCER","TOT","100000PER","A","2016",165,
"CRI","DEATHCANCER","TOT","100000PER","A","2017",161.4,
"CRI","DEATHCANCER","TOT","100000PER","A","2018",167,
"CRI","DEATHCANCER","TOT","100000PER","A","2019",158.4,
"CRI","DEATHCANCER","TOT","100000PER","A","2020",160.4,
"AUS","DEATHCANCER","MEN","100000PER","A","1960",282.9,
"AUS","DEATHCANCER","MEN","100000PER","A","1961",283.2,
"AUS","DEATHCANCER","MEN","100000PER","A","1962",287.3,
"AUS","DEATHCANCER","MEN","100000PER","A","1963",291.3,
"AUS","DEATHCANCER","MEN","100000PER","A","1964",298.3,
"AUS","DEATHCANCER","MEN","100000PER","A","1965",295,
"AUS","DEATHCANCER","MEN","100000PER","A","1966",301.7,
"AUS","DEATHCANCER","MEN","100000PER","A","1967",305.2,
"AUS","DEATHCANCER","MEN","100000PER","A","1968",326.6,"B"
"AUS","DEATHCANCER","MEN","100000PER","A","1969",320.8,
"AUS","DEATHCANCER","MEN","100000PER","A","1970",329.5,
"AUS","DEATHCANCER","MEN","100000PER","A","1971",330.6,
"AUS","DEATHCANCER","MEN","100000PER","A","1972",333.3,
"AUS","DEATHCANCER","MEN","100000PER","A","1973",340.7,
"AUS","DEATHCANCER","MEN","100000PER","A","1974",350.4,
"AUS","DEATHCANCER","MEN","100000PER","A","1975",340.6,
"AUS","DEATHCANCER","MEN","100000PER","A","1976",338.4,
"AUS","DEATHCANCER","MEN","100000PER","A","1977",342.1,
"AUS","DEATHCANCER","MEN","100000PER","A","1978",344.5,
"AUS","DEATHCANCER","MEN","100000PER","A","1979",343.2,"B"
"AUS","DEATHCANCER","MEN","100000PER","A","1980",352.3,
"AUS","DEATHCANCER","MEN","100000PER","A","1981",351.9,
"AUS","DEATHCANCER","MEN","100000PER","A","1982",351.8,
"AUS","DEATHCANCER","MEN","100000PER","A","1983",355.6,
"AUS","DEATHCANCER","MEN","100000PER","A","1984",357,
"AUS","DEATHCANCER","MEN","100000PER","A","1985",365.6,
"AUS","DEATHCANCER","MEN","100000PER","A","1986",350.5,
"AUS","DEATHCANCER","MEN","100000PER","A","1987",356.4,
"AUS","DEATHCANCER","MEN","100000PER","A","1988",356.8,
"AUS","DEATHCANCER","MEN","100000PER","A","1989",362.6,
"AUS","DEATHCANCER","MEN","100000PER","A","1990",352.2,
"AUS","DEATHCANCER","MEN","100000PER","A","1991",346.3,
"AUS","DEATHCANCER","MEN","100000PER","A","1992",351.9,
"AUS","DEATHCANCER","MEN","100000PER","A","1993",348.9,
"AUS","DEATHCANCER","MEN","100000PER","A","1994",357.9,
"AUS","DEATHCANCER","MEN","100000PER","A","1995",341.4,
"AUS","DEATHCANCER","MEN","100000PER","A","1996",341.3,
"AUS","DEATHCANCER","MEN","100000PER","A","1997",327.3,
"AUS","DEATHCANCER","MEN","100000PER","A","1998",328.2,"B"
"AUS","DEATHCANCER","MEN","100000PER","A","1999",319.9,
"AUS","DEATHCANCER","MEN","100000PER","A","2000",317,
"AUS","DEATHCANCER","MEN","100000PER","A","2001",312.2,
"AUS","DEATHCANCER","MEN","100000PER","A","2002",308.1,
"AUS","DEATHCANCER","MEN","100000PER","A","2003",297.9,
"AUS","DEATHCANCER","MEN","100000PER","A","2004",298.9,
"AUS","DEATHCANCER","MEN","100000PER","A","2006",299.4,
"AUS","DEATHCANCER","MEN","100000PER","A","2007",284,
"AUS","DEATHCANCER","MEN","100000PER","A","2008",290.4,
"AUS","DEATHCANCER","MEN","100000PER","A","2009",279.9,
"AUS","DEATHCANCER","MEN","100000PER","A","2010",281.1,
"AUS","DEATHCANCER","MEN","100000PER","A","2011",277.8,
"AUS","DEATHCANCER","MEN","100000PER","A","2012",267,
"AUS","DEATHCANCER","MEN","100000PER","A","2013",265,
"AUS","DEATHCANCER","MEN","100000PER","A","2014",254.7,
"AUS","DEATHCANCER","MEN","100000PER","A","2015",258.7,
"AUS","DEATHCANCER","MEN","100000PER","A","2016",252,
"AUS","DEATHCANCER","MEN","100000PER","A","2017",244.1,
"AUS","DEATHCANCER","MEN","100000PER","A","2018",243.5,
"AUS","DEATHCANCER","MEN","100000PER","A","2019",247,
"AUS","DEATHCANCER","MEN","100000PER","A","2020",231.9,
"AUS","DEATHCANCER","WOMEN","100000PER","A","1960",192.6,
"AUS","DEATHCANCER","WOMEN","100000PER","A","1961",195.6,
"AUS","DEATHCANCER","WOMEN","100000PER","A","1962",190.5,
"AUS","DEATHCANCER","WOMEN","100000PER","A","1963",197.5,
"AUS","DEATHCANCER","WOMEN","100000PER","A","1964",195.3,
"AUS","DEATHCANCER","WOMEN","100000PER","A","1965",189,
"AUS","DEATHCANCER","WOMEN","100000PER","A","1966",191.7,
"AUS","DEATHCANCER","WOMEN","100000PER","A","1967",192.3,
"AUS","DEATHCANCER","WOMEN","100000PER","A","1968",196.5,"B"
"AUS","DEATHCANCER","WOMEN","100000PER","A","1969",197.5,
"AUS","DEATHCANCER","WOMEN","100000PER","A","1970",202.1,
"AUS","DEATHCANCER","WOMEN","100000PER","A","1971",200.3,
"AUS","DEATHCANCER","WOMEN","100000PER","A","1972",199.1,
"AUS","DEATHCANCER","WOMEN","100000PER","A","1973",204.4,
"AUS","DEATHCANCER","WOMEN","100000PER","A","1974",202.4,
"AUS","DEATHCANCER","WOMEN","100000PER","A","1975",195.8,
"AUS","DEATHCANCER","WOMEN","100000PER","A","1976",200.7,
"AUS","DEATHCANCER","WOMEN","100000PER","A","1977",198.3,
"AUS","DEATHCANCER","WOMEN","100000PER","A","1978",195.3,
"AUS","DEATHCANCER","WOMEN","100000PER","A","1979",193.3,"B"
"AUS","DEATHCANCER","WOMEN","100000PER","A","1980",197.5,
"AUS","DEATHCANCER","WOMEN","100000PER","A","1981",192.8,
"AUS","DEATHCANCER","WOMEN","100000PER","A","1982",199.8,
"AUS","DEATHCANCER","WOMEN","100000PER","A","1983",203.6,
"AUS","DEATHCANCER","WOMEN","100000PER","A","1984",206.6,
"AUS","DEATHCANCER","WOMEN","100000PER","A","1985",206.8,
"AUS","DEATHCANCER","WOMEN","100000PER","A","1986",202.8,
"AUS","DEATHCANCER","WOMEN","100000PER","A","1987",203.7,
"AUS","DEATHCANCER","WOMEN","100000PER","A","1988",202.4,
"AUS","DEATHCANCER","WOMEN","100000PER","A","1989",204.2,
"AUS","DEATHCANCER","WOMEN","100000PER","A","1990",201.2,
"AUS","DEATHCANCER","WOMEN","100000PER","A","1991",205.6,
"AUS","DEATHCANCER","WOMEN","100000PER","A","1992",200.1,
"AUS","DEATHCANCER","WOMEN","100000PER","A","1993",202.5,
"AUS","DEATHCANCER","WOMEN","100000PER","A","1994",201.8,
"AUS","DEATHCANCER","WOMEN","100000PER","A","1995",198.6,
"AUS","DEATHCANCER","WOMEN","100000PER","A","1996",199.5,
"AUS","DEATHCANCER","WOMEN","100000PER","A","1997",194.3,
"AUS","DEATHCANCER","WOMEN","100000PER","A","1998",191.3,"B"
"AUS","DEATHCANCER","WOMEN","100000PER","A","1999",186.9,
"AUS","DEATHCANCER","WOMEN","100000PER","A","2000",186.2,
"AUS","DEATHCANCER","WOMEN","100000PER","A","2001",186.5,
"AUS","DEATHCANCER","WOMEN","100000PER","A","2002",186.9,
"AUS","DEATHCANCER","WOMEN","100000PER","A","2003",182.4,
"AUS","DEATHCANCER","WOMEN","100000PER","A","2004",181.3,
"AUS","DEATHCANCER","WOMEN","100000PER","A","2006",179.2,
"AUS","DEATHCANCER","WOMEN","100000PER","A","2007",173.1,
"AUS","DEATHCANCER","WOMEN","100000PER","A","2008",177.6,
"AUS","DEATHCANCER","WOMEN","100000PER","A","2009",171.6,
"AUS","DEATHCANCER","WOMEN","100000PER","A","2010",172,
"AUS","DEATHCANCER","WOMEN","100000PER","A","2011",170.7,
"AUS","DEATHCANCER","WOMEN","100000PER","A","2012",166.4,
"AUS","DEATHCANCER","WOMEN","100000PER","A","2013",165.7,
"AUS","DEATHCANCER","WOMEN","100000PER","A","2014",164.7,
"AUS","DEATHCANCER","WOMEN","100000PER","A","2015",166.6,
"AUS","DEATHCANCER","WOMEN","100000PER","A","2016",160.9,
"AUS","DEATHCANCER","WOMEN","100000PER","A","2017",157.1,
"AUS","DEATHCANCER","WOMEN","100000PER","A","2018",157.9,
"AUS","DEATHCANCER","WOMEN","100000PER","A","2019",159.9,
"AUS","DEATHCANCER","WOMEN","100000PER","A","2020",152.5,
"AUT","DEATHCANCER","MEN","100000PER","A","1960",398.2,
"AUT","DEATHCANCER","MEN","100000PER","A","1961",403.5,
"AUT","DEATHCANCER","MEN","100000PER","A","1962",398.5,
"AUT","DEATHCANCER","MEN","100000PER","A","1963",396.5,
"AUT","DEATHCANCER","MEN","100000PER","A","1964",391.5,
"AUT","DEATHCANCER","MEN","100000PER","A","1965",407.8,
"AUT","DEATHCANCER","MEN","100000PER","A","1966",404,
"AUT","DEATHCANCER","MEN","100000PER","A","1967",407.5,
"AUT","DEATHCANCER","MEN","100000PER","A","1968",409.9,
"AUT","DEATHCANCER","MEN","100000PER","A","1969",400,"B"
"AUT","DEATHCANCER","MEN","100000PER","A","1970",403.5,
"AUT","DEATHCANCER","MEN","100000PER","A","1971",410.8,
"AUT","DEATHCANCER","MEN","100000PER","A","1972",399.3,
"AUT","DEATHCANCER","MEN","100000PER","A","1973",403.7,
"AUT","DEATHCANCER","MEN","100000PER","A","1974",402.2,
"AUT","DEATHCANCER","MEN","100000PER","A","1975",396.5,
"AUT","DEATHCANCER","MEN","100000PER","A","1976",399.6,
"AUT","DEATHCANCER","MEN","100000PER","A","1977",393,
"AUT","DEATHCANCER","MEN","100000PER","A","1978",403.5,
"AUT","DEATHCANCER","MEN","100000PER","A","1979",397.1,
"AUT","DEATHCANCER","MEN","100000PER","A","1980",404,"B"
"AUT","DEATHCANCER","MEN","100000PER","A","1981",400.2,
"AUT","DEATHCANCER","MEN","100000PER","A","1982",394.9,
"AUT","DEATHCANCER","MEN","100000PER","A","1983",385.4,
"AUT","DEATHCANCER","MEN","100000PER","A","1984",395,
"AUT","DEATHCANCER","MEN","100000PER","A","1985",386.6,
"AUT","DEATHCANCER","MEN","100000PER","A","1986",383.3,
"AUT","DEATHCANCER","MEN","100000PER","A","1987",386.8,
"AUT","DEATHCANCER","MEN","100000PER","A","1988",385.2,
"AUT","DEATHCANCER","MEN","100000PER","A","1989",384.9,
"AUT","DEATHCANCER","MEN","100000PER","A","1990",389.3,
"AUT","DEATHCANCER","MEN","100000PER","A","1991",391.8,
"AUT","DEATHCANCER","MEN","100000PER","A","1992",382.9,
"AUT","DEATHCANCER","MEN","100000PER","A","1993",387.7,
"AUT","DEATHCANCER","MEN","100000PER","A","1994",366.6,
"AUT","DEATHCANCER","MEN","100000PER","A","1995",368.5,
"AUT","DEATHCANCER","MEN","100000PER","A","1996",360.3,
"AUT","DEATHCANCER","MEN","100000PER","A","1997",357.6,
"AUT","DEATHCANCER","MEN","100000PER","A","1998",352.1,
"AUT","DEATHCANCER","MEN","100000PER","A","1999",343.7,
